こういう感じに、データの先頭に
データ以外の行があった場合
ヘッダ情報とみなしてスルーします。
1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09	1.37E-09
1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09	1.38E-09
1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09	1.39E-09
1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09	1.4E-09
1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09	1.41E-09
1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09	1.42E-09
1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09	1.43E-09
1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09	1.44E-09
1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09	1.45E-09
1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09	1.46E-09
1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09	1.47E-09
1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09	1.48E-09
1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09	1.49E-09
1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09	1.5E-09
1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09	1.51E-09
1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09	1.52E-09
1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09	1.53E-09
1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09	1.54E-09
1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09	1.55E-09
1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09	1.56E-09
1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09	1.57E-09
1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09	1.58E-09
1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09	1.59E-09
1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09	1.6E-09
1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09	1.61E-09
1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09	1.62E-09
1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09	1.63E-09
1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09	1.64E-09
1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09	1.65E-09
1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09	1.66E-09
1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09	1.67E-09
1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09	1.68E-09
1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09	1.69E-09
1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09	1.7E-09
1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09	1.71E-09
1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09	1.72E-09
1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09	1.73E-09
1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09	1.74E-09
1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09	1.75E-09
1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09	1.76E-09
1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09	1.77E-09
1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09	1.78E-09
1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09	1.79E-09
1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09	1.8E-09
1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09	1.81E-09
1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09	1.82E-09
1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09	1.83E-09
1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09	1.84E-09
1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09	1.85E-09
1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09	1.86E-09
1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09	1.87E-09
1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09	1.88E-09
1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09	1.89E-09
1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09	1.9E-09
1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09	1.91E-09
1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09	1.92E-09
1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09	1.93E-09
1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09	1.94E-09
1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09	1.95E-09
1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09	1.96E-09
1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09	1.97E-09
1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09	1.98E-09
1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09	1.99E-09
0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002	0.000000002
2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09	2.01E-09
2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09	2.02E-09
2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09	2.03E-09
2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09	2.04E-09
2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09	2.05E-09
2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09	2.06E-09
2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09	2.07E-09
2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09	2.08E-09
2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09	2.09E-09
2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09	2.1E-09
2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09	2.11E-09
2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09	2.12E-09
2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09	2.13E-09
2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09	2.14E-09
2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09	2.15E-09
2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09	2.16E-09
2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09	2.17E-09
2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09	2.18E-09
2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.19E-09
2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09	2.2E-09
2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09	2.21E-09
2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09	2.22E-09
2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09	2.23E-09
2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09	2.24E-09
2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09	2.25E-09
2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09	2.26E-09
2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09	2.27E-09
2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09	2.28E-09
2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09	2.29E-09
2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09	2.3E-09
2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09	2.31E-09
2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09	2.32E-09
2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09	2.33E-09
2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09	2.34E-09
2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09	2.35E-09
2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09	2.36E-09
2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09	2.37E-09
2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09	2.38E-09
2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09	2.39E-09
2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09	2.4E-09
2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09	2.41E-09
2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09	2.42E-09
2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09	2.43E-09
2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09	2.44E-09
2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09	2.45E-09
2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09	2.46E-09
2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09	2.47E-09
2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09	2.48E-09
2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09	2.49E-09
2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09	2.5E-09
2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09	2.51E-09
2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09	2.52E-09
2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09	2.53E-09
2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09	2.54E-09
2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09	2.55E-09
2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09	2.56E-09
2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09	2.57E-09
2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09	2.58E-09
2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09	2.59E-09
2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09	2.6E-09
2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09	2.61E-09
2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09	2.62E-09
2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09	2.63E-09
2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09	2.64E-09
2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09	2.65E-09
2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09	2.66E-09
2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09	2.67E-09
2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09	2.68E-09
2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09	2.69E-09
